date,symbol,return_1d,sma_20,sma_60,price_vs_sma20,price_vs_sma60,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_width_20,atr_14,volume_ratio_20d,er_5d,er_20d,dd_20d,p_up_20d
2025-05-16,005930,-0.008726003490401424,55700.0,56478.333333333336,0.019748653500897717,0.005695399415705182,56286.3493930261,56113.663751298554,172.6856417275485,-107.92386463036766,280.6095063579162,58.208955223880594,0.07010536365883377,1035.7142857142858,0.8472060836814312,-0.045774647887323994,0.022887323943661997,0.04401408450704225,1.0
2025-05-19,005930,-0.017605633802816878,55755.0,56460.0,0.0008071025020177647,-0.011689691817215686,56211.526409483624,56090.42939935051,121.09701013311133,-62.11968967767187,183.2166998107832,50.649350649350644,0.06807881711120184,1085.7142857142858,0.8150348861045017,-0.01971326164874554,0.07168458781362008,0.026881720430107527,1.0
2025-05-20,005930,0.0017921146953405742,55795.0,56413.333333333336,0.0018818890581593362,-0.009099503663436592,56163.59926956306,56076.323517917146,87.2757516459169,-32.24060141295412,119.51635305887102,51.28205128205128,0.06719383254985145,1100.0,0.760690416051364,-0.035778175313059046,0.05903398926654746,0.028622540250447227,1.0
2025-05-21,005930,-0.003577817531305927,55815.0,56368.333333333336,-0.0020603780345784806,-0.011856538836817365,56092.27630501489,56048.447701775134,43.828603239759104,-17.026760482411476,60.85536372217058,49.36708860759493,0.06670170769399969,1135.7142857142858,0.6476490310698751,0.0035906642728904536,0.06822262118491929,0.025134649910233394,1.0
2025-05-22,005930,-0.01795332136445238,55780.0,56310.0,-0.01936177841520259,-0.02859172438288049,55878.079950397216,55948.56268682883,-70.4827364316152,-27.71795567225222,-42.76478075936298,43.82022471910112,0.06872974014775304,1157.142857142857,1.2203230272342591,0.025594149908592323,0.06032906764168189,0.009140767824497258,1.0
2025-05-23,005930,-0.009140767824497242,55740.0,56258.333333333336,-0.027628274129888775,-0.03658717227077479,55619.91380418226,55819.039524841515,-199.12572065925633,-61.999508669653046,-137.1262119896033,42.857142857142854,0.07216963379562018,1185.7142857142858,0.8936261209353229,0.03690036900368998,0.11623616236162371,0.0,1.0
2025-05-26,005930,0.009225092250922495,55690.0,56216.666666666664,-0.01777697970910397,-0.026978950489178755,55478.388603538835,55736.14770818659,-257.7591046477537,-101.15142786527318,-156.60767678248052,52.38095238095237,0.07405066738347095,1185.7142857142858,0.8670047170048604,0.03839122486288837,0.12065813528336378,0.014625228519195612,1.0
2025-05-27,005930,-0.014625228519195566,55600.0,56171.666666666664,-0.030575539568345356,-0.04044150372370403,55235.55958760979,55600.13676683943,-364.57717922964366,-153.83657813814727,-210.7406010914964,46.067415730337075,0.07930002764405956,1200.0,1.0568553020231126,0.07235621521335811,0.11688311688311681,0.0,1.0
2025-05-28,005930,0.03710575139146566,55610.0,56165.0,0.005214889408379886,-0.004718240897355952,55337.781189515976,55622.34885818466,-284.56766866868566,-179.98279624425496,-104.5848724244307,55.96330275229358,0.07941291442710291,1285.7142857142858,1.349153278658694,0.057245080500894385,0.08765652951699465,0.03577817531305903,1.0
2025-05-29,005930,0.003577817531305927,55625.0,56191.666666666664,0.008539325842696677,-0.0016313213703098572,55455.04562189813,55657.730424245055,-202.68480234692834,-184.52319746478963,-18.161604882138704,55.96330275229358,0.07971569225673637,1300.0,0.9828212970877515,0.06595365418894827,0.06595365418894827,0.0392156862745098,1.0
2025-05-30,005930,0.0017825311942958333,55645.0,56220.0,0.009973941953455023,-0.0003557452863749422,55569.65398775995,55697.898540967646,-128.2445532076963,-173.26746861337097,45.02291540567467,41.463414634146346,0.08015901532845413,1200.0,1.8783164537779005,0.053380782918149405,0.07117437722419928,0.04092526690391459,1.0
2025-06-02,005930,0.01067615658362997,55710.0,56266.666666666664,0.019565607610841917,0.009478672985782088,55758.93798964303,55779.53568608116,-20.59769643812615,-142.733514178322,122.13581774019585,49.382716049382715,0.08201918479483883,1178.5714285714287,0.9224881730119194,0.05457746478873249,0.07042253521126751,0.051056338028169015,1.0
2025-06-04,005930,0.01760563380281699,55885.0,56325.0,0.03426679788852116,0.026187305814469486,56072.94752969795,55929.1997093344,143.74782036354736,-85.43724726994813,229.1850676334955,52.32558139534884,0.08448569057759903,1185.7142857142858,1.4227009075521924,0.02941176470588225,0.10380622837370246,0.06747404844290658,1.0
2025-06-05,005930,0.02249134948096887,56110.0,56415.0,0.05328818392443413,0.047593725073118875,56538.647909744424,56164.07380493927,374.5741048051568,6.565023145072857,368.00908166008395,59.183673469387756,0.09502791844770059,1228.5714285714287,1.647946004778202,-0.013536379018612488,0.07106598984771573,0.08798646362098139,1.0
2025-06-09,005930,0.011844331641285955,56370.0,56516.666666666664,0.060847968777718586,0.05809495723975222,57040.39438516836,56433.40167124006,606.9927139282954,126.65056130171737,480.342152626578,65.0,0.10705516517875602,1264.2857142857142,1.3729702717185872,-0.04347826086956519,0.03177257525083621,0.09866220735785954,1.0
2025-06-10,005930,-0.010033444816053505,56590.0,56610.0,0.04612122283088893,0.045751633986928164,57372.641402834764,56638.33488077783,734.3065220569333,248.18175345276057,486.12476860417274,67.70833333333334,0.11187047800798536,1264.2857142857142,1.044246733009804,-0.01858108108108103,0.03716216216216206,0.08952702702702703,1.0
2025-06-11,005930,0.011824324324324342,56705.0,56693.333333333336,0.05634423772154129,0.05656161806208848,57761.46580239865,56879.939704423916,881.5260979747327,374.85062235715503,506.67547561757766,69.6078431372549,0.12194484614777179,1257.142857142857,0.9343522028490748,-0.0016694490818029983,0.008347245409014992,0.1001669449081803,1.0
2025-06-12,005930,-0.006677796327211993,56835.0,56773.333333333336,0.04689012052432484,0.04802724283701254,58028.93260202963,57074.01824483696,954.9143571926688,490.8633693242578,464.050987868411,68.26923076923077,0.12901242465715232,1242.857142857143,1.215051586544103,-0.005042016806722671,0.025210084033613356,0.09411764705882353,1.0
2025-06-13,005930,-0.020168067226890796,56880.0,56833.333333333336,0.024964838255977506,0.02580645161290329,58070.63527864046,57164.83170818237,905.8035704580907,573.8514095510244,331.9521609070663,66.98113207547169,0.13061250932482585,1335.7142857142858,1.378144190389036,0.020583190394511064,0.07375643224699835,0.07547169811320754,1.0
2025-06-16,005930,-0.018867924528301883,56875.0,56826.666666666664,0.005714285714285783,0.006569685593618146,57936.69138961885,57167.436766835526,769.2546227833227,612.9320521974842,156.32257058583855,63.392857142857146,0.13055344649229128,1357.142857142857,1.4343877763819788,0.013986013986013957,0.09265734265734271,0.057692307692307696,1.0
2025-06-17,005930,0.01573426573426584,56940.0,56835.0,0.02037232174218473,0.02225741180610541,57961.81579121595,57236.51552484771,725.3002663682419,635.4056950316357,89.89457133660619,64.65517241379311,0.1317321148772949,1450.0,1.7472052528438862,0.04130808950086062,0.09638554216867479,0.07228915662650602,1.0
2025-06-18,005930,0.029259896729776358,57140.0,56856.666666666664,0.04655232761638084,0.0517676027437417,58244.61336179811,57426.403263747874,818.2100980502364,671.9665756353559,146.24352241488054,73.6,0.13682774622279298,1521.4285714285713,1.0500323494753039,0.025083612040133874,0.08193979933110374,0.09866220735785954,1.0
2025-06-19,005930,-0.010033444816053505,57305.0,56840.0,0.033068667655527406,0.041520056298381514,58391.59592152148,57557.780799766544,833.8151217549384,704.3362848592725,129.47883689566595,64.86486486486487,0.13835009806959012,1478.5714285714287,0.9828422511437575,0.016891891891891886,0.12668918918918926,0.08952702702702703,1.0
2025-06-20,005930,0.0050675675675675436,57495.0,56803.333333333336,0.0348725976171842,0.04747373980400216,58562.11962590279,57701.64888867273,860.4707372300618,735.5631753334304,124.90756189663136,65.17857142857143,0.13922034523172558,1471.4285714285713,1.0219089699559345,0.02184873949579824,0.12773109243697478,0.09411764705882353,1.0
2025-06-23,005930,-0.025210084033613467,57660.0,56761.666666666664,0.00589663544918495,0.021816366679390464,58475.63968345621,57723.74897099327,751.8907124629404,738.8286827593324,13.062029703608005,57.142857142857146,0.1316134911987091,1507.142857142857,0.9325073418352717,0.03103448275862064,0.16896551724137931,0.0706896551724138,1.0
2025-06-24,005930,0.0431034482758621,57975.0,56773.333333333336,0.04355325571366975,0.06564114607797089,58787.07973215525,57929.39719536414,857.6825367911151,762.599453565689,95.0830832254261,62.758620689655174,0.12542865144368784,1614.2857142857142,1.2919143194402145,-0.0049586776859503745,0.09090909090909083,0.10909090909090909,1.0
2025-06-25,005930,0.013223140495867813,58305.0,56771.666666666664,0.05136780722065004,0.07976396676746034,59173.682850285215,58179.07147718902,994.6113730961952,809.0018374717903,185.60953562440488,62.23776223776223,0.12296289229229151,1628.5714285714287,1.2579543553002666,-0.00815660685154973,0.0831973898858076,0.08809135399673736,1.0
2025-06-26,005930,-0.01794453507340943,58620.0,56745.0,0.026953258273626712,0.060886421711163985,59331.577796395184,58328.76988628613,1002.8079101090552,847.7630519992433,155.0448581098119,53.900709219858165,0.10399234895908592,1578.5714285714287,1.004054133195414,0.05980066445182719,0.09634551495016619,0.0681063122923588,1.0
2025-06-27,005930,0.009966777408637828,58865.0,56755.0,0.032871825363119056,0.07127125363404097,59557.48890464208,58511.82396878345,1045.6649358586292,887.3434287711206,158.32150708750862,53.57142857142857,0.09917921769061501,1600.0,0.8977644146698817,0.04111842105263164,0.08388157894736836,0.0756578947368421,1.0
2025-06-30,005930,-0.016447368421052655,59050.0,56788.333333333336,0.012701100762066098,0.05303319343761914,59594.79830392791,58607.24441554023,987.5538883876798,907.3855206944324,80.16836769324732,52.08333333333333,0.08980236127730974,1607.142857142857,0.8763794701233915,0.03177257525083621,0.17725752508361214,0.05016722408026756,1.0
2025-07-01,005930,0.006688963210702337,59250.0,56811.666666666664,0.01603375527426154,0.05964150555930425,59687.90625716977,58725.22631068541,962.6799464843643,918.4444058524189,44.23554063194547,51.06382978723405,0.07923506899109185,1635.7142857142858,0.7224502210445898,0.019933554817275656,0.1727574750830565,0.04983388704318937,1.0
2025-07-02,005930,0.009966777408637828,59450.0,56845.0,0.02270815811606397,0.06957516052423252,59858.99760222058,58878.913250634636,980.0843515859451,930.7723949991242,49.311956586820884,54.54545454545455,0.07238834244356586,1664.2857142857142,0.7918191013072826,-0.006578947368421018,0.19407894736842102,0.05921052631578947,1.0
2025-07-03,005930,0.049342105263157965,59750.0,56948.333333333336,0.06778242677824275,0.12031373467177842,60465.30566341741,59243.438195032075,1221.8674683853387,988.9914096763671,232.87605870897164,67.08074534161491,0.09173013962205659,1700.0,1.6327428927396987,-0.043887147335423204,0.11912225705329149,0.10344827586206896,1.0
2025-07-04,005930,-0.00783699059561127,59960.0,57068.333333333336,0.05570380253502338,0.10919657720276854,60901.41248443012,59543.92425465933,1357.4882297707882,1062.6907736952512,294.79745607553696,69.67741935483872,0.10425736942274212,1721.4285714285713,1.208724015891066,-0.011058451816745696,0.08846761453396534,0.09636650868878358,1.0
2025-07-07,005930,-0.025276461295418606,60055.0,57210.0,0.02739155773873958,0.07848278273029186,61024.2721022101,59703.633569129015,1320.638533081088,1114.2803255724186,206.35820750866947,61.11111111111111,0.10705647800682769,1650.0,0.8790823680492204,0.01296596434359798,0.12965964343598047,0.07293354943273905,1.0
2025-07-08,005930,-0.004862236628849326,60165.0,57341.666666666664,0.02052688440122985,0.07077459671559372,61082.076394177784,59829.29034178612,1252.7860523916606,1141.981470936267,110.80458145539365,55.4054054054054,0.10772176775346846,1614.2857142857142,1.0223869638389378,0.037459283387622166,0.13843648208469062,0.06840390879478828,1.0
2025-07-09,005930,-0.016286644951140072,60190.0,57465.0,0.003488951653098482,0.051074567127816994,60977.14156430428,59871.565131283445,1105.576433020833,1134.70046335318,-29.124030332347047,53.94736842105263,0.107648823502997,1585.7142857142858,0.8781089629602569,0.07119205298013243,0.13907284768211925,0.052980132450331126,1.0
2025-07-10,005930,0.009933774834437026,60265.0,57541.666666666664,0.012196133742636617,0.060101375814627156,60980.658246719,59955.15289933652,1025.505347382481,1112.8614401590403,-87.35609277655931,54.83870967741936,0.10758397761837145,1592.857142857143,0.7452083679143202,0.09344262295081962,0.15573770491803285,0.06229508196721312,1.0
2025-07-11,005930,0.026229508196721207,60480.0,57665.0,0.03505291005291,0.08558050810717077,61229.787747223774,60151.06749938567,1078.7202478381078,1106.0332016948537,-27.312953856745935,64.74358974358975,0.10787927079764313,1585.7142857142858,0.9696552588353619,0.0718849840255591,0.14696485623003186,0.07348242811501597,1.0
2025-07-14,005930,-0.0015974440894568342,60745.0,57770.0,0.02889126677092757,0.08187640643932848,61425.20501688166,60325.06249943117,1100.1425174504839,1104.8550648459798,-4.712547395495903,57.57575757575758,0.09891558368673663,1457.142857142857,0.7025062848845215,0.08479999999999999,0.1359999999999999,0.072,1.0
2025-07-15,005930,0.019200000000000106,61025.0,57888.333333333336,0.04383449405981166,0.10039443756657929,61775.17347582294,60575.05786984368,1200.115605979263,1123.9071730726364,76.20843290662651,58.82352941176471,0.09864482853177388,1492.857142857143,0.9810697922251049,0.03610675039246458,0.11616954474097341,0.08948194662480377,1.0
2025-07-16,005930,0.01569858712715866,61270.0,58055.0,0.05598172025461068,0.11446042545861679,62225.1467872348,60880.60913874415,1344.537648490652,1168.0332681562395,176.50438033441242,66.66666666666666,0.10934181663130725,1507.142857142857,1.2083736838454284,0.026275115919629055,0.11128284389489962,0.1035548686244204,1.0
2025-07-17,005930,0.03091190108191655,61645.0,58248.333333333336,0.0820017844107388,0.14509714154911446,62913.58574304483,61311.6751284668,1601.9106145780315,1254.808737440598,347.1018771374336,69.79865771812081,0.12854432788630604,1564.2857142857142,1.9531206142669886,-0.010494752623688153,0.07346326836581718,0.13043478260869565,1.0
2025-07-18,005930,0.0059970014992503096,62025.0,58445.0,0.08182184602982678,0.14808794593207297,63557.649474884085,61740.439933765556,1817.2095411185292,1367.2888981761844,449.9206429423448,75.52447552447552,0.14474944664580844,1571.4285714285713,1.168838604518264,-0.01788375558867361,0.0432190760059612,0.10879284649776454,1.0
2025-07-21,005930,0.010432190760059523,62515.0,58651.666666666664,0.08453971046948738,0.155977380580262,64210.31878644037,62189.296234968104,2021.0225514722697,1498.0356288354014,522.9869226368683,76.02739726027397,0.15216074289509685,1600.0,0.8624273765437892,0.03834808259587019,0.032448377581120846,0.11799410029498525,1.0
2025-07-22,005930,-0.026548672566371723,62790.0,58835.0,0.05112279025322497,0.12178125265573203,64485.65435775724,62471.570587933435,2014.0837698238029,1601.2452570330818,412.8385127907211,66.45569620253164,0.15583380388318385,1728.5714285714287,1.020786363423335,0.06969696969696959,0.06818181818181812,0.09393939393939393,1.0
2025-07-23,005930,0.0060606060606061,63045.0,59013.333333333336,0.05321595685621383,0.12516945323090822,64780.16907194843,62762.56535919762,2017.6037127508098,1684.5169481766275,333.0867645741823,59.84848484848485,0.1612530556958159,1628.5714285714287,0.7846457533345171,0.09337349397590367,0.06325301204819267,0.09939759036144578,1.0
2025-07-24,005930,-0.0060240963855421326,63335.0,59185.0,0.042077840056840676,0.1151474191095716,64967.83536857175,63002.375332590396,1965.4600359813558,1740.7055657375734,224.7544702437824,60.30534351145038,0.15986481837108388,1571.4285714285713,0.6441066396306093,0.08181818181818179,0.08181818181818179,0.09393939393939393,1.0
2025-07-25,005930,-0.0015151515151514694,63590.0,59355.0,0.03632646642553872,0.1102687220958638,65111.245311868406,63217.01419684296,1894.2311150254463,1771.4106755951482,122.82043943029817,68.10344827586208,0.15850924935983388,1514.2857142857142,0.4210462518779616,0.04552352048558417,0.08497723823975711,0.08649468892261002,1.0
2025-07-28,005930,0.06828528072837625,64120.0,59598.333333333336,0.09794135995009356,0.18124108616012746,65924.89987927326,63749.08721929904,2175.8126599742172,1852.291072470962,323.5215875032552,78.48101265822785,0.17276383456451755,1735.7142857142858,1.7575243324972203,-0.009943181818181768,-0.0014204545454545858,0.14204545454545456,0.0
2025-07-29,005930,0.0028409090909091717,64640.0,59845.0,0.09220297029702973,0.1797142618430947,66644.14605169276,64256.562240091705,2387.5838116010564,1959.349620296981,428.23419130407547,84.0,0.18284189539033546,1792.857142857143,1.3533452903171617,-0.009915014164305958,0.0,0.14447592067988668,0.0
2025-07-30,005930,0.028328611898017053,65230.0,60130.0,0.11298482293423273,0.20738400133045065,67560.43127450926,64874.59466675158,2685.8366077576793,2104.6470177891206,581.1895899685587,85.3658536585366,0.2016451229517942,1957.142857142857,1.5933750656956294,-0.052341597796143224,-0.04132231404958675,0.16804407713498623,0.0
2025-07-31,005930,-0.016528925619834656,65610.0,60415.0,0.08824874256973025,0.18182570553670452,68151.134155354,65357.958024769985,2793.176130584012,2242.3528403480987,550.8232902359132,77.5,0.21528880094112085,2042.857142857143,1.2332803132857728,-0.012605042016806678,-0.023809523809523836,0.15406162464985995,0.0
2025-08-01,005930,-0.03501400560224088,65890.0,60653.333333333336,0.045682197602064045,0.13596394812046597,68266.34428529954,65620.33150441665,2646.012780882884,2323.0848284550557,322.92795242782813,67.3913043478261,0.2160521095773121,2214.285714285714,1.1151106082880218,0.04208998548621201,-0.018867924528301883,0.12336719883889695,0.0
2025-08-04,005930,0.011611030478954953,66290.0,60905.0,0.05144063961381806,0.14440522124620303,68486.90670294577,65922.52917075616,2564.37753218961,2371.3433692019667,193.0341629876434,66.66666666666666,0.21208698247065327,2192.8571428571427,0.6894380685196458,0.01865136298421799,-0.008608321377331474,0.133428981348637,0.0
2025-08-05,005930,0.0028694404591105283,66715.0,61156.666666666664,0.04774038821854165,0.14296615250449674,68704.30567172334,66217.15663958903,2487.1490321343153,2394.5045017884368,92.6445303458786,65.11627906976744,0.20446210195835476,2207.1428571428573,0.6806180997873343,0.01716738197424883,-0.0014306151645206988,0.12732474964234622,0.0
2025-08-06,005930,-0.01573676680972813,67135.0,61343.333333333336,0.02480077455872487,0.12155626799978259,68719.0278760736,66408.47836998984,2310.5495060837566,2377.7135026475007,-67.16399656374415,56.441717791411044,0.18533826763665384,2150.0,0.6001941785483668,0.04505813953488369,0.018895348837209225,0.09156976744186046,1.0
2025-08-07,005930,0.024709302325581328,67610.0,61570.0,0.04274515604200557,0.1450381679389312,68993.02358744689,66711.5540462869,2281.469541159997,2358.46471035,-76.99516919000325,59.659090909090914,0.16874276639317715,2200.0,0.7177786729690769,0.015602836879432536,-0.014184397163120588,0.11347517730496454,0.0
2025-08-08,005930,0.018439716312056653,68070.0,61810.0,0.05479653298075515,0.16162433263226017,69424.86611245507,67088.47596878416,2336.390143670913,2354.049797014183,-17.659653343269838,60.98901098901099,0.1614230388408349,2214.285714285714,1.0558697233741214,-0.02506963788300831,-0.0236768802228412,0.11281337047353761,0.0
