datetime,date,symbol,yahoo_symbol,hour,minute,open_price,high_price,low_price,current_price,volume,vwap_session,return_1d,return_3b,return_10b,sma_20,sma_60,price_vs_sma20,price_vs_sma60,price_vs_vwap,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,stoch_k_14,stoch_d_3,roc_10,momentum_10,bb_width_20,atr_14,intraday_range,open_to_close_return,rolling_volatility_20,volume_ratio_20d,obv,obv_change_10,mfi_14,er_5b,er_20b,dd_20b,p_up_20b
2026-02-05T14:15:00+09:00,2026-02-05,005930,005930.KS,14,15,160350.0,160400.0,159500.0,160200.0,969259.0,163139.99007493135,-0.00093545369504211,-0.0058951287620229165,0.0,161125.0,163809.16666666666,-0.005740884406516655,-0.022032751524894256,-0.018021271630462854,160681.8998836623,161871.66371353623,-1189.763829873933,-1284.1341402660073,94.37031039207432,36.36363636363636,44.73684210526316,47.620712911847725,0.0,0.0,0.03420713160632545,1050.0,0.0056179775280898875,-0.0009354536950420954,0.00399416881318371,0.7766756044631609,-5468378.0,-2088674.0,25.556360168802726,-0.038701622971285876,-0.01810237203495635,0.009987515605493134,0.0
2026-02-05T14:30:00+09:00,2026-02-05,005930,005930.KS,14,30,160150.0,160700.0,159800.0,160200.0,789811.0,163113.5487548945,0.0,-0.006203473945409432,0.0018761726078799779,160980.0,163815.83333333334,-0.004845322400298224,-0.022072550984591488,-0.017862089183483976,160607.76144002195,161747.8367717928,-1140.075331770844,-1255.3223785669747,115.24704679613069,41.17647058823529,51.515151515151516,46.42508314478939,0.0018761726078799779,300.0,0.032638235547798974,1035.7142857142858,0.0056179775280898875,0.00031220730565095225,0.003998871000525168,0.6538059307020895,-5468378.0,-220257.0,32.23352404320016,-0.030586766541822685,-0.027465667915106073,0.009987515605493134,0.0
2026-02-05T14:45:00+09:00,2026-02-05,005930,005930.KS,14,45,160200.0,160300.0,159300.0,159300.0,1070599.0,163071.15745873222,-0.005617977528089901,-0.006548175865294659,-0.0031289111389236623,160810.0,163797.5,-0.00938996331073938,-0.02745768403058657,-0.02312583977142968,160406.56737232627,161566.51552943778,-1159.948157111503,-1236.2475342758803,76.29937716437735,34.66666666666667,24.242424242424242,40.16480595427964,-0.0031289111389236623,-500.0,0.032332948887380294,1042.857142857143,0.006277463904582548,-0.0056179775280898875,0.004118491548612592,0.8897575931876718,-6538977.0,161100.0,33.604643566158856,-0.032015065913371,-0.021971123666038928,0.04519774011299435,0.0
2026-02-06T09:00:00+09:00,2026-02-06,005930,005930.KS,9,0,154100.0,155000.0,152100.0,152100.0,5987311.0,162433.11374207638,-0.04519774011299438,-0.050561797752809,-0.048185231539424334,160245.0,163655.83333333334,-0.0508284189834316,-0.0706105801300494,-0.06361457651106839,159128.63393042993,160865.29215688683,-1736.6582264569006,-1336.3296727120844,-400.3285537448162,18.055555555555557,0.0,25.25252525252525,-0.048185231539424334,-7700.0,0.054849068214121936,1500.0,0.0190664036817883,-0.012978585334198572,0.010337812651423903,4.197877983694331,-12526288.0,-5826211.0,21.337221944944616,0.009861932938856066,0.023668639053254337,0.0,1.0
2026-02-06T09:15:00+09:00,2026-02-06,005930,005930.KS,9,15,152100.0,154100.0,151600.0,152800.0,2745628.0,162160.3369179012,0.00460223537146609,-0.046192259675405745,-0.03656998738965955,159720.0,163529.16666666666,-0.04332582018532427,-0.06561011032690389,-0.057722727368531346,158154.997941133,160267.86310822854,-2112.8651670955296,-1491.6367715887736,-621.228395506756,23.57142857142857,12.0,12.080808080808081,-0.03656998738965955,-5800.0,0.06558112282809467,1585.7142857142858,0.016361256544502618,0.0046022353714661405,0.010472779380027815,1.813695187904066,-9780660.0,-1537818.0,20.320367375451312,0.011125654450261813,0.023560209424083878,0.004581151832460733,1.0
2026-02-06T09:30:00+09:00,2026-02-06,005930,005930.KS,9,30,152700.0,154700.0,152600.0,154000.0,2178781.0,161975.24560619937,0.007853403141361293,-0.03327055869428752,-0.03569192235441454,159285.0,163412.5,-0.033179520984399025,-0.05759963283102576,-0.049237434870690655,157515.767488651,159803.57695206348,-2287.809463412472,-1650.8713099535132,-636.9381534589586,30.201342281879192,24.0,12.0,-0.03569192235441454,-5700.0,0.07040395799664877,1678.5714285714287,0.013636363636363636,0.008513425016371971,0.01074779442042658,1.376683747938558,-7601879.0,-689953.0,29.90668600853833,0.014285714285714235,0.025324675324675416,0.012337662337662338,1.0
2026-02-06T09:45:00+09:00,2026-02-06,005930,005930.KS,9,45,154000.0,155400.0,153000.0,155300.0,1732728.0,161847.56182915316,0.008441558441558472,0.02103879026955946,-0.02816020025031285,158935.0,163319.16666666666,-0.022870984993865418,-0.04910119755284892,-0.04045511563569171,157174.88018270468,159469.97865931803,-2295.098476613348,-1779.7167432854803,-515.3817333278676,36.024844720496894,37.0,24.333333333333332,-0.02816020025031285,-4500.0,0.07152636566794503,1800.0,0.015453960077269801,0.008441558441558441,0.011018407784407724,1.070512632394794,-5869151.0,53701.0,37.352236673563034,0.018673535093367777,0.025112685125563416,0.0206052801030264,1.0
2026-02-06T10:00:00+09:00,2026-02-06,005930,005930.KS,10,0,155300.0,155900.0,154000.0,154200.0,2156269.0,161697.4844299017,-0.007083065035415337,0.009162303664921545,-0.04312752094322059,158575.0,163197.5,-0.027589468705659814,-0.05513258475160465,-0.0463673535573893,156717.20630844243,159079.60986973892,-2362.4035612964944,-1896.254106887683,-466.1494544088114,33.72093023255813,26.0,29.0,-0.04312752094322059,-6950.0,0.07467787319899279,1885.7142857142858,0.01232166018158236,-0.0070830650354153256,0.011047231427634564,1.3186461651737684,-8025420.0,-3140799.0,44.48459306078112,0.029182879377431803,0.08754863813229563,0.013618677042801557,1.0
2026-02-06T10:15:00+09:00,2026-02-06,005930,005930.KS,10,15,154200.0,154300.0,153100.0,153600.0,1099057.0,161612.44679073663,-0.0038910505836575737,-0.0025974025974025983,-0.04714640198511166,158175.0,163060.83333333334,-0.028923660502607862,-0.058020268509196504,-0.049578154095467175,156237.63610714357,158673.71284235085,-2436.076735207287,-2004.218632551604,-431.85810265568307,34.93975903614458,20.0,27.666666666666668,-0.04714640198511166,-7600.0,0.07746947447287822,1878.5714285714287,0.0078125,-0.0038910505836575876,0.011023545113839434,0.6847391459833004,-9124477.0,-5366051.0,45.43512892444941,0.03841145833333326,0.08528645833333326,0.009765625,1.0
2026-02-06T10:30:00+09:00,2026-02-06,005930,005930.KS,10,30,153700.0,154500.0,153000.0,154500.0,962042.0,161542.53625248282,0.005859375,-0.005151320025756578,-0.03648269410664173,157835.0,162898.33333333334,-0.021129660721639687,-0.05155567378426218,-0.04359555331900755,155970.30747527533,158364.54892810262,-2394.241452827293,-2082.223196606742,-312.01825622055094,34.14634146341464,28.999999999999996,25.0,-0.03648269410664173,-5850.0,0.07793113162384993,1850.0,0.009708737864077669,0.00520494469746259,0.011172389855259613,0.5966129738431981,-8162435.0,-3663316.0,44.43739301701766,0.02071197411003234,0.08543689320388359,0.015533980582524271,1.0
2026-02-06T10:45:00+09:00,2026-02-06,005930,005930.KS,10,45,154500.0,156300.0,154200.0,156200.0,1184196.0,161475.73768595836,0.011003236245954673,0.012970168612191912,-0.024968789013732784,157635.0,162760.0,-0.009103308275446476,-0.040304743180142544,-0.032672014765578794,156005.64478677142,158204.21197046537,-2198.567183693958,-2105.4919940241853,-93.07518966977295,40.0,46.0,31.666666666666668,-0.024968789013732784,-4000.0,0.07725877057921345,1928.5714285714287,0.013444302176696543,0.011003236245954692,0.011466331734921778,0.7442143299261207,-6978239.0,-1509861.0,47.20858803762268,0.007042253521126751,0.07202304737515997,0.026248399487836107,1.0
2026-02-06T11:00:00+09:00,2026-02-06,005930,005930.KS,11,0,156200.0,158300.0,156100.0,158200.0,1753346.0,161411.55139311534,0.012804097311139628,0.02994791666666674,-0.012484394506866447,157550.0,162658.33333333334,0.004125674389082734,-0.02740919104462325,-0.01989666393388201,156343.23789649887,158203.8999726531,-1860.662076154229,-2056.526010450194,195.863934295965,42.091152815013395,66.0,47.0,-0.012484394506866447,-2000.0,0.07626038830101112,1978.5714285714287,0.01390644753476612,0.012804097311139564,0.011862373496030615,1.1058984634230036,-5224893.0,243485.0,48.726990967593444,-0.0025284450063211006,0.05436156763590394,0.038558786346396964,1.0
2026-02-06T11:15:00+09:00,2026-02-06,005930,005930.KS,11,15,158200.0,158700.0,157100.0,158700.0,1353220.0,161371.2835814082,0.003160556257901348,0.027184466019417375,-0.0037664783427495685,157495.0,162536.66666666666,0.007651036540842648,-0.023604930169602745,-0.016553648964814704,156705.8166816529,158240.64812282697,-1534.8314411740575,-1952.187096594967,417.35565542090944,43.455497382198956,73.95833333333334,61.986111111111114,-0.0037664783427495685,-600.0,0.07547937278256452,2035.7142857142858,0.010081915563957152,0.0031605562579013905,0.011888441916295647,0.8561906072811633,-3871673.0,2667304.0,49.16133706405021,-0.010712035286704502,0.047258979206049156,0.04158790170132325,1.0
2026-02-06T11:30:00+09:00,2026-02-06,005930,005930.KS,11,30,158700.0,160300.0,158300.0,159500.0,1640048.0,161341.58093437497,0.00504095778197855,0.021126760563380254,0.048652202498356445,157480.0,162430.0,0.01282702565405125,-0.018038539678630783,-0.011414174348049921,157135.69103832167,158333.933447062,-1198.2424087403342,-1801.3981590240405,603.1557502837063,47.76902887139108,86.81318681318682,75.59050671550672,0.048652202498356445,7400.0,0.0752088169794078,2107.1428571428573,0.012539184952978056,0.005040957781978576,0.01194486412307257,1.0126825827923283,-2231625.0,10294663.0,53.971613498580396,-0.008150470219435713,0.04012539184952968,0.04639498432601881,1.0
2026-02-06T11:45:00+09:00,2026-02-06,005930,005930.KS,11,45,159500.0,159700.0,157600.0,157700.0,1053122.0,161313.2287249049,-0.011285266457680243,-0.003160556257901348,0.032068062827225186,157435.0,162288.33333333334,0.0016832343506845149,-0.02827272447187623,-0.02239883705425505,157222.50780165681,158286.97541394632,-1064.4676122895034,-1654.012049677133,589.5444373876296,43.96135265700483,67.03296703296702,75.93482905982906,0.032068062827225186,4900.0,0.07496243999270834,2192.8571428571427,0.013316423589093214,-0.01128526645768025,0.012090677642025163,0.6602536898607878,-3284747.0,6495913.0,53.814273560474184,-0.0006341154090044876,0.05833861762840842,0.03551046290424857,1.0
2026-02-06T12:00:00+09:00,2026-02-06,005930,005930.KS,12,0,157600.0,158400.0,157200.0,157300.0,784960.0,161287.55804208046,-0.0025364616360177283,-0.008821676118462518,0.021428571428571352,157315.0,162166.66666666666,-9.53500937609375e-05,-0.030010277492291793,-0.02472328362141918,157234.429678325,158213.86612402438,-979.4364456993935,-1519.0969288815852,539.6604831821917,43.127962085308056,65.51724137931035,73.1211317418214,0.021428571428571352,3300.0,0.07384703175770542,2214.285714285714,0.007628734901462174,-0.0019035532994923859,0.01198657000030714,0.5006989411750823,-4069707.0,3532172.0,50.67795848899915,0.0,0.06166560712015268,0.03305785123966942,1.0
2026-02-06T12:15:00+09:00,2026-02-06,005930,005930.KS,12,15,157200.0,157800.0,156600.0,157800.0,805257.0,161259.9351631709,0.0031786395422759295,-0.01065830721003136,0.016097875080489432,157215.0,162061.66666666666,0.003721018986737823,-0.02629657434927024,-0.021455640296952683,157321.44049704424,158183.20937409665,-861.768877052411,-1387.6313185157505,525.8624414633396,46.3768115942029,71.26436781609196,67.93819207612312,0.016097875080489432,2500.0,0.07253682240168562,2228.5714285714284,0.0076045627376425855,0.003816793893129771,0.012013393235059795,0.5166747174827634,-3264450.0,2604701.0,51.245534018399006,-0.012674271229404344,0.05988593155893529,0.03612167300380228,1.0
2026-02-06T12:30:00+09:00,2026-02-06,005930,005930.KS,12,30,157800.0,158200.0,156900.0,157000.0,463792.0,161244.06718982232,-0.005069708491761693,-0.00443880786303108,0.018158236057068677,157007.5,161943.33333333334,-4.776841870612891e-05,-0.03052508078957661,-0.026320764935965357,157271.98811288358,158095.56423527468,-823.5761223910959,-1274.8202792908196,451.24415689972375,67.13286713286713,62.06896551724138,66.28352490421456,0.018158236057068677,2800.0,0.0688952723013993,1807.142857142857,0.008280254777070064,-0.005069708491761723,0.011867180744575651,0.30316854507376284,-3728242.0,4297178.0,65.19271181833605,-0.007643312101910826,0.06496815286624202,0.031210191082802548,1.0
2026-02-06T12:45:00+09:00,2026-02-06,005930,005930.KS,12,45,157000.0,158400.0,156900.0,158200.0,467018.0,161230.12642608563,0.007643312101910826,0.005721551176096629,0.02994791666666674,156857.5,161855.0,0.008558723682323022,-0.022581940625868824,-0.018793797990816263,157414.75917243995,158103.30021784693,-688.5410454069788,-1157.5644325140515,469.0233871070727,68.24324324324324,72.72727272727273,68.68686868686869,0.02994791666666674,4600.0,0.06492869022812559,1735.7142857142858,0.009481668773704172,0.007643312101910828,0.012021439301671518,0.31199910666140185,-3261224.0,5863253.0,76.06072916012685,-0.015802781289506962,0.05120101137800259,0.038558786346396964,1.0
2026-02-06T13:00:00+09:00,2026-02-06,005930,005930.KS,13,0,158200.0,158400.0,157100.0,157600.0,578472.0,161212.34426522517,-0.0037926675094817064,-0.0012674271229404788,0.020064724919093946,156720.0,161736.66666666666,0.005615109749872449,-0.025576554481564595,-0.022407367634839193,157443.25776129533,158066.01872022863,-622.7609589333006,-1050.6037377979014,427.84277886460086,62.67605633802817,63.013698630136986,65.9366456248837,0.020064724919093946,3100.0,0.06189895412444856,1678.5714285714287,0.008248730964467006,-0.0037926675094816687,0.011998608305470618,0.3885633128234518,-3839696.0,4322739.0,70.09965171052829,-0.0076142131979695105,0.05710659898477166,0.03489847715736041,1.0
2026-02-06T13:15:00+09:00,2026-02-06,005930,005930.KS,13,15,157600.0,158100.0,157100.0,157300.0,544643.0,161194.82091052065,-0.0019035532994924331,0.0019108280254778176,0.007042253521126751,156575.0,161588.33333333334,0.004630368832827747,-0.026538632120718386,-0.02416219633187011,157421.21810571142,158009.2765928043,-588.0584870928724,-958.0946876568958,370.0362005640234,57.57575757575758,58.9041095890411,64.88169364881695,0.007042253521126751,1100.0,0.05865703724723114,1578.5714285714287,0.006357279084551812,-0.0019035532994923859,0.01200104553143625,0.37113283339522934,-4384339.0,2593900.0,64.07519980314038,0.00381436745073116,0.059758423394786986,0.03305785123966942,1.0
2026-02-06T13:30:00+09:00,2026-02-06,005930,005930.KS,13,30,157350.0,157700.0,155800.0,155800.0,862226.0,161159.5036051398,-0.009535918626827677,-0.015170670037926715,-0.015170670037926715,156355.0,161411.66666666666,-0.0035496146589492072,-0.03476617757906797,-0.03325589546534735,157171.79993560197,157845.62647481877,-673.8265392167959,-901.2410579688759,227.41451875207997,55.88235294117647,38.35616438356164,53.42465753424657,-0.015170670037926715,-2400.0,0.054847983923730005,1578.5714285714287,0.012195121951219513,-0.009850651414045123,0.012146765027193678,0.5860954707952682,-5246565.0,-21672.0,54.385608821452536,0.021822849807445532,0.0706033376123234,0.02374839537869063,1.0
2026-02-06T13:45:00+09:00,2026-02-06,005930,005930.KS,13,45,155800.0,156500.0,155300.0,155800.0,774145.0,161124.48877757392,0.0,-0.011421319796954266,-0.018273471959672327,156180.0,161216.66666666666,-0.0024330900243308973,-0.03359867672903949,-0.03304580711454841,156960.7537916632,157694.09858779513,-733.344796131918,-867.6618056014843,134.3170094695663,58.46153846153846,38.35616438356164,45.205479452054796,-0.018273471959672327,-2900.0,0.05215945029387887,1578.5714285714287,0.007702182284980745,0.0,0.012108939190681994,0.5315787014337336,-5246565.0,-1374892.0,55.64626367339912,0.07637997432605914,0.06803594351732989,0.019255455712451863,1.0
2026-02-06T14:00:00+09:00,2026-02-06,005930,005930.KS,14,0,155700.0,156200.0,154800.0,155700.0,1009186.0,161076.9675452025,-0.0006418485237483784,-0.010171646535282908,-0.023824451410658254,156360.0,161020.0,-0.004221028396009241,-0.033039373990808585,-0.03338135567826339,156766.79166986886,157546.3875812918,-779.5959114229481,-850.048626765777,70.45271534282892,54.91803278688525,24.59016393442623,33.76749756718317,-0.023824451410658254,-3800.0,0.04643254563126647,1571.4285714285713,0.00899165061014772,0.0,0.006644959221230473,0.8358293161840732,-6255751.0,-4024126.0,48.31970056727038,0.07064868336544627,0.06936416184971095,0.01348747591522158,1.0
2026-02-06T14:15:00+09:00,2026-02-06,005930,005930.KS,14,15,155700.0,156500.0,155200.0,156400.0,636985.0,161049.89387720302,0.004495825305073753,0.0038510911424902705,-0.008243500317057673,156540.0,160848.33333333334,-0.0008943401047655231,-0.027655451823146104,-0.02887238088308497,156710.36218219672,157461.4699826776,-751.1078004808805,-830.2604615087978,79.15266102791725,50.892857142857146,29.09090909090909,30.679079136298984,-0.008243500317057673,-1300.0,0.041426704940343353,1514.2857142857142,0.008312020460358057,0.00449582530507386,0.006642268944302509,0.5780396127987155,-5618766.0,-2334019.0,46.13256059958933,0.07225063938618925,0.0639386189258313,0.017902813299232736,1.0
2026-02-06T14:30:00+09:00,2026-02-06,005930,005930.KS,14,30,156500.0,157900.0,156200.0,157900.0,889286.0,161022.2490108426,0.009590792838874762,0.01347881899871628,0.00381436745073116,156735.0,160691.66666666666,0.00743292819089536,-0.017372815433283173,-0.01939017142054933,156893.38338493567,157493.95368766444,-600.5703027287673,-784.3224297527917,183.7521270240244,48.598130841121495,56.36363636363636,36.68156979632389,0.00381436745073116,600.0,0.03920805568233838,1478.5714285714287,0.010766307789740342,0.008945686900958467,0.006739533977877935,0.857143215146334,-4729480.0,-659773.0,42.20257153676132,0.06048131728942363,0.05319822672577579,0.027232425585813805,1.0
2026-02-06T14:45:00+09:00,2026-02-06,005930,005930.KS,14,45,157800.0,159300.0,157500.0,159200.0,1406162.0,160994.8656169148,0.008233058898036827,0.02247912652536921,0.008871989860582907,156930.0,160570.0,0.014465048110622547,-0.008532104378152883,-0.011148589180388191,157248.24747956096,157620.3274885782,-372.080009017227,-701.8739456056787,329.79393658845174,52.17391304347826,80.0,55.15151515151515,0.008871989860582907,1400.0,0.040487526789295236,1492.857142857143,0.011306532663316583,0.008871989860583017,0.0067285911345243725,1.3770085262849066,-3323318.0,-58868.0,42.48202856710589,0.047738693467336724,0.04585427135678399,0.035175879396984924,1.0
2026-02-09T09:00:00+09:00,2026-02-09,005930,005930.KS,9,0,168600.0,168700.0,166600.0,167700.0,1926392.0,161099.45303368865,0.053391959798994915,0.07225063938618925,0.06815286624203831,157605.0,160576.66666666666,0.06405253640430186,0.044360949079359946,0.0409718769493963,158856.20940578234,158366.96989683167,489.2395089506754,-463.65125469440795,952.8907636450833,71.35416666666667,92.80575539568345,76.38979725310661,0.06815286624203831,10700.0,0.06948012764335179,2028.5714285714287,0.012522361359570662,-0.005338078291814947,0.012981384042750555,1.9079275541131813,-1396926.0,2331316.0,44.31010364406837,-0.008944543828264706,-0.005068574836016748,0.07871198568872988,0.0
2026-02-09T09:15:00+09:00,2026-02-09,005930,005930.KS,9,15,167700.0,167900.0,166700.0,166700.0,1508943.0,161172.2402501333,-0.005963029218843174,0.055731475617479376,0.05372945638432358,158260.0,160566.66666666666,0.05332996335144702,0.03819804857795317,0.034297219802168266,160062.94642027735,158984.23138595524,1078.7150343221147,-155.17799689110345,1233.8930312132181,74.45652173913044,85.61151079136691,86.13908872901679,0.05372945638432358,8500.0,0.0815066364697773,1964.2857142857142,0.007198560287942412,-0.005963029218843173,0.013054301344328577,1.4647485339948798,-2905869.0,355355.0,42.44075331843958,-0.0047990401919616454,0.0,0.06598680263947211,0.0
2026-02-09T09:30:00+09:00,2026-02-09,005930,005930.KS,9,30,166700.0,167800.0,166600.0,167700.0,1412602.0,161241.79206321586,0.005998800239952029,0.053391959798994915,0.0640862944162437,158920.0,160573.33333333334,0.055247923483513706,0.04438262891306155,0.040052940705671114,161237.8777402347,159629.8438758845,1608.0338643502037,197.46437535715796,1410.5694889930458,77.36842105263158,92.80575539568345,90.40767386091126,0.0640862944162437,10100.0,0.09320545669908653,1964.2857142857142,0.007155635062611807,0.00599880023995201,0.013055231539380976,1.3418846137605864,-1493267.0,2346429.0,51.26623404353615,-0.004770423375074495,-0.005963029218843174,0.07155635062611806,0.0
2026-02-09T09:45:00+09:00,2026-02-09,005930,005930.KS,9,45,167700.0,167900.0,166800.0,167450.0,1154191.0,161297.62320205942,-0.0014907573047108214,-0.0014907573047108214,0.06452638270820099,159482.5,160582.5,0.04995845939209631,0.04276617937820126,0.03814300964765871,162193.58885712168,160209.11469989305,1984.4741572286293,554.8663317314523,1429.6078254971771,75.73333333333333,91.00719424460432,89.80815347721823,0.06452638270820099,10150.0,0.10238603820784895,1957.142857142857,0.006569125111973723,-0.0014907573047107932,0.01301315335175646,1.0979749044853317,-2647458.0,1736881.0,58.488156172537025,-0.002687369363989278,-0.005673335323977291,0.07017020005971931,0.0
